date,headline,sentiment_score
2023-09-11,"Why S&P 500, Nasdaq Are Set To Bounce Back Today - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , Tesla  ( NASDAQ:TSLA ) , FuelCell Energy  ( NASDAQ:FCEL ) , Oracle  ( NYSE:ORCL ) , Casey's General Stores  ( NASDAQ:CASY ) , SPDR S&P 500  ( ARCA:SPY ) ",0.016666666666666673
2023-09-11,Futures Rise: Three Titans To Watch; Tesla PT Hiked 60%,0.20000000000000004
2023-09-11,Should iShares S&P 500 Growth ETF  ( IVW )  Be on Your Investing Radar?,0.0
2023-09-11,Want to Get Richer? 3 Top Warren Buffett Stocks to Buy Now That Could Help You Build Lasting Wealth,0.5
2023-09-11,1 FAANG Stock That's a Surefire Buy in September and 1 to Avoid,0.0
2023-09-11,"The 2023 Genesis GV60 review: photos, prices, range, tax credits and more for this all-electric luxury SUV",0.5
2023-09-11,Apple's Value Plummets $190B In 2 Days: Is iPhone Launch Week Always Troubled? - Apple  ( NASDAQ:AAPL ) ,-0.023809523809523808
2023-09-11,"Mark Zuckerberg's Meta Plans To Take On OpenAI With GPT-4 Challenger: Report - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) ",-0.2318181818181818
2023-09-11,Smart Healthcare Market to grow by USD 115.39 billion from 2022-2027; North America to account for 43% of market ... - PR Newswire,0.21428571428571427
2023-09-11,How booming Vietnam offers the US an alternative to China | Business,0.1
2023-09-11,How booming Vietnam offers the US an alternative to China | Business,0.06666666666666667
2023-09-11,"Staining Rugs, Getting Stuck and Can't Learn: iRobot Solves Rival Robot Pitfalls with New Roomba Models Featuring iRobot OS Intelligence",0.13636363636363635
2023-09-11,"Is Apple Ditching Silicone Accessories? Big Changes Coming For iPhone Cases, Apple Watch Bands And More - Apple  ( NASDAQ:AAPL ) ",0.3333333333333333
2023-09-11,"Apple's Premium iPhones To See Price Hike in Select Markets, Says Gurman: How Cupertino Attracts Users To Pricier Models Amid Tough Economic Environment - Apple  ( NASDAQ:AAPL ) ",0.037037037037037035
2023-09-10,New/Old Reasons Not To Buy Stocks,0.11212121212121212
2023-09-10,Where Will Apple Stock Be in 3 Years?,0.16666666666666666
2023-09-10,"China's Economic Dilemma, Apple's China Woes, US Economy Surges And Inflation Fears: Top Economy News This Week",0.23196969696969694
2023-09-10,"Ahead Of iPhone 15 Launch, Analyst Says Apple-Huawei Rivalry Good News For Consumers - Apple  ( NASDAQ:AAPL ) ",0.2301346801346801
2023-09-10,Is Apple a Buy Now?,0.4166666666666667
2023-09-10,Nvidia's Failed Attempt to Acquire This Semiconductor Powerhouse Could Lead to the Biggest IPO of 2023,-0.25
2023-09-10,Apple Just Shed More Than $230 Billion In Market Cap. Here's Why It's a Buying Opportunity.,-0.06666666666666661
2023-09-10,"Watch Series 9, iMessage Uncertainty And Huge MacBook Discount: Apple's Eventful Week - Apple  ( NASDAQ:AAPL ) ",0.19821428571428573
2023-09-09,"Barron's Weekend Stock Picks: Coca-Cola, Groupon And DocuSign's Dilemma - Apple  ( NASDAQ:AAPL ) , DocuSign  ( NASDAQ:DOCU ) ",0.5
2023-09-09,"Apple Could Emerge Unscathed From China Ban, Says Munster, As He Details Plan B For Averting Any Potential Impact - Apple  ( NASDAQ:AAPL ) ",0.1
2023-09-09,"Buzz: Martin Short Unifies Social Media Against Slate Hack, Plus: Miley Cyrus, Snoop & Weed - Apple  ( NASDAQ:AAPL ) , Charter Communications  ( NASDAQ:CHTR ) ",0.17314814814814816
2023-09-09,"Tesla, Apple, Disney And Shiba Inu's Shibarium Hits 1M Wallets In Just 2 Weeks: Bulls And Bears - Apple  ( NASDAQ:AAPL ) ",0.30694444444444446
